signal,nTrial
103.0,13
103.0,13
103.0,13
103.0,13
103.0,13
103.0,13
103.0,13
102.97499999999997,13
102.90000000000002,13
102.82499999999999,13
102.74999999999997,13
102.67500000000001,13
102.59999999999998,13
102.52500000000003,13
102.45,13
102.37499999999999,13
102.30000000000003,13
102.22500000000001,13
102.14999999999998,13
102.07500000000002,13
102.0,13
102.0,13
102.0,13
102.0,13
102.0,13
102.0,13
102.0,13
102.0,13
102.0,13
102.0,13
102.0,13
102.0,13
102.0,13
102.0,13
101.95,13
101.87500000000004,13
101.80000000000001,13
101.72500000000005,13
101.65000000000002,13
101.57499999999999,13
101.50000000000003,13
101.42500000000001,13
101.34999999999998,13
101.27500000000002,13
101.19999999999999,13
101.12500000000003,13
101.05,13
100.97499999999997,13
100.90000000000002,13
100.82499999999999,13
100.74999999999997,13
100.67500000000001,13
100.59999999999998,13
100.52500000000003,13
100.45,13
100.37499999999999,13
100.30000000000003,13
100.22500000000001,13
100.14999999999998,13
100.07500000000002,13
100.0,13
100.0,13
100.0,13
100.0,13
100.0,13
100.0,13
100.0,13
100.0,13
100.0,13
100.0,13
100.0,13
100.0,13
100.0,13
100.0,13
99.95,13
99.87500000000004,13
99.80000000000001,13
99.72500000000005,13
99.65000000000002,13
99.57499999999999,13
99.50000000000003,13
99.42500000000001,13
99.35000000000004,13
99.27500000000002,13
99.19999999999999,13
99.12500000000003,13
99.05,13
98.97499999999997,13
98.90000000000002,13
98.82499999999999,13
98.75000000000003,13
98.67500000000001,13
98.59999999999998,13
98.52500000000003,13
98.45,13
98.37499999999999,13
98.30000000000003,13
98.22500000000001,13
98.15000000000005,13
98.07500000000002,13
98.0,13
97.92500000000004,13
97.85000000000002,13
97.77499999999999,13
97.70000000000005,13
97.62500000000001,13
97.55000000000005,13
97.47500000000004,13
97.40000000000002,13
97.32500000000006,13
97.25000000000003,13
97.17500000000001,13
97.10000000000005,13
97.02500000000003,13
97.0,13
97.0,13
97.0,13
97.0,13
97.0,13
97.0,13
97.0,13
97.0,13
97.0,13
97.0,13
97.0,13
97.0,13
97.0,13
96.97499999999997,13
96.90000000000002,13
96.82499999999999,13
96.75000000000003,13
96.67500000000001,13
96.59999999999998,13
96.52500000000003,13
96.45,13
96.37499999999999,13
96.30000000000003,13
96.22500000000001,13
96.15000000000005,13
96.07500000000002,13
96.0,13
96.0,13
96.0,13
96.0,13
96.0,13
96.0,13
96.0,13
96.0,13
96.0,13
96.0,13
96.0,13
96.0,13
96.0,13
96.0,13
95.95000000000007,13
95.87500000000004,13
95.80000000000001,13
95.72500000000005,13
95.65000000000002,13
95.57499999999999,13
95.50000000000003,13
95.42500000000001,13
95.35000000000004,13
95.27500000000002,13
95.19999999999999,13
95.12500000000003,13
95.05,13
95.0,13
95.0,13
95.0,13
95.0,13
95.0,13
95.0,13
95.0,13
95.0,13
95.0,13
95.0,13
95.0,13
95.0,13
95.0,13
95.0,13
94.92500000000004,13
94.85000000000002,13
94.77499999999999,13
94.70000000000005,13
94.62500000000001,13
94.55000000000005,13
94.47500000000004,13
94.40000000000002,13
94.32500000000006,13
94.25000000000003,13
94.17500000000001,13
94.10000000000005,13
94.02500000000003,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
94.0,13
93.95,13
93.87499999999999,13
93.79999999999995,13
93.72500000000001,13
93.64999999999998,13
93.57500000000002,13
93.5,13
93.42499999999998,13
93.35000000000002,13
93.27499999999999,13
93.19999999999997,13
93.12500000000001,13
93.05,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
93.0,13
92.97500000000004,13
92.90000000000002,13
92.82499999999999,13
92.75000000000003,13
92.67500000000001,13
92.60000000000005,13
92.52500000000003,13
92.45,13
92.37500000000006,13
92.30000000000003,13
92.22500000000001,13
92.15000000000005,13
92.07500000000002,13
92.00000000000007,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.0,13
92.05,13
92.12500000000001,13
92.19999999999997,13
92.27499999999999,13
92.35000000000002,13
92.42499999999998,13
92.5,13
92.57499999999996,13
92.64999999999998,13
92.72500000000001,13
92.79999999999995,13
92.87499999999999,13
92.95,13
93.02499999999996,13
93.09999999999998,13
93.17499999999994,13
93.24999999999997,13
93.32499999999999,13
93.39999999999995,13
93.47499999999997,13
93.55,13
93.62499999999994,13
93.69999999999997,13
93.77499999999993,13
93.84999999999995,13
93.92499999999998,13
93.99999999999993,13
94.14999999999992,13
94.29999999999998,13
94.4499999999999,13
94.59999999999997,13
94.74999999999989,13
94.89999999999993,13
95.05,13
95.19999999999992,13
95.34999999999998,13
95.50000000000003,13
95.64999999999996,13
95.80000000000001,13
95.94999999999993,13
96.09999999999998,13
96.25000000000003,13
96.39999999999995,13
96.55,13
96.70000000000005,13
96.84999999999995,13
97.0,13
97.14999999999992,13
97.29999999999995,13
97.45,13
97.59999999999992,13
97.74999999999997,13
97.90000000000002,13
98.07499999999989,13
98.29999999999995,13
98.52499999999984,13
98.7499999999999,13
98.97499999999997,13
99.19999999999985,13
99.42499999999991,13
99.64999999999998,13
99.87499999999984,13
100.09999999999992,13
100.32499999999979,13
100.54999999999986,13
100.77499999999993,13
100.9999999999998,13
101.22499999999988,13
101.44999999999997,13
101.67499999999986,13
101.89999999999993,13
102.12499999999983,13
102.34999999999991,13
102.57499999999999,13
102.79999999999988,13
103.02499999999996,13
103.24999999999984,13
103.47499999999994,13
103.70000000000002,13
103.92499999999991,13
104.14999999999998,13
104.37500000000006,13
104.59999999999992,13
104.82499999999999,13
105.04999999999986,13
105.27499999999993,13
105.5,13
105.72499999999987,13
105.94999999999995,13
106.17500000000001,13
106.39999999999988,13
106.62499999999994,13
106.84999999999982,13
107.04999999999993,13
107.19999999999997,13
107.34999999999988,13
107.49999999999993,13
107.64999999999998,13
107.7999999999999,13
107.94999999999995,13
108.09999999999985,13
108.2499999999999,13
108.39999999999995,13
108.54999999999986,13
108.6999999999999,13
108.84999999999995,13
108.99999999999987,13
109.07499999999996,13
109.14999999999992,13
109.22499999999995,13
109.29999999999998,13
109.37499999999994,13
109.44999999999997,13
109.52499999999999,13
109.59999999999997,13
109.67499999999998,13
109.74999999999994,13
109.82499999999997,13
109.9,13
109.97499999999997,13
110.05,13
110.12500000000001,13
110.19999999999997,13
110.27499999999999,13
110.34999999999995,13
110.42499999999998,13
110.5,13
110.57499999999996,13
110.64999999999998,13
110.72500000000001,13
110.79999999999995,13
110.87499999999999,13
110.94999999999995,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
111.0,13
107.0,14
106.925,14
106.85,14
106.775,14
106.7,14
106.625,14
106.55,14
106.475,14
106.4,14
106.325,14
106.25,14
106.175,14
106.1,14
106.025,14
105.95,14
105.875,14
105.8,14
105.725,14
105.65,14
105.575,14
105.5,14
105.425,14
105.35,14
105.275,14
105.2,14
105.125,14
105.05,14
104.975,14
104.9,14
104.825,14
104.75,14
104.675,14
104.6,14
104.525,14
104.45,14
104.375,14
104.3,14
104.225,14
104.15,14
104.075,14
104.0,14
103.85,14
103.7,14
103.55,14
103.4,14
103.25,14
103.1,14
102.95,14
102.8,14
102.65,14
102.5,14
102.35,14
102.2,14
102.05,14
101.9,14
101.75,14
101.6,14
101.45,14
101.3,14
101.15,14
101.0,14
100.85,14
100.7,14
100.55,14
100.4,14
100.25,14
100.1,14
99.95,14
99.8,14
99.65,14
99.5,14
99.35,14
99.2,14
99.05,14
98.9,14
98.75,14
98.6,14
98.45,14
98.3,14
98.15,14
98.0,14
97.925,14
97.85,14
97.775,14
97.7,14
97.625,14
97.55,14
97.475,14
97.4,14
97.325,14
97.25,14
97.175,14
97.1,14
97.025,14
96.9,14
96.75,14
96.6,14
96.45,14
96.3,14
96.15,14
96.0,14
95.85,14
95.7,14
95.55,14
95.4,14
95.25,14
95.1,14
94.975,14
94.9,14
94.825,14
94.75,14
94.675,14
94.6,14
94.525,14
94.45,14
94.375,14
94.3,14
94.225,14
94.15,14
94.075,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
93.95,14
93.875,14
93.8,14
93.725,14
93.65,14
93.575,14
93.5,14
93.425,14
93.35,14
93.275,14
93.2,14
93.125,14
93.05,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
92.925,14
92.85,14
92.775,14
92.7,14
92.625,14
92.55,14
92.475,14
92.4,14
92.325,14
92.25,14
92.175,14
92.1,14
92.025,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
92.0,14
91.925,14
91.85,14
91.775,14
91.7,14
91.625,14
91.55,14
91.475,14
91.39999999999999,14
91.325,14
91.25,14
91.175,14
91.10000000000001,14
91.025,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
90.97500000000001,14
90.9,14
90.825,14
90.75,14
90.675,14
90.60000000000001,14
90.525,14
90.45,14
90.375,14
90.3,14
90.225,14
90.15,14
90.075,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
89.95,14
89.875,14
89.8,14
89.725,14
89.65,14
89.575,14
89.5,14
89.425,14
89.35,14
89.275,14
89.2,14
89.125,14
89.05,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.05,14
89.19999999999999,14
89.35,14
89.5,14
89.64999999999999,14
89.8,14
89.95,14
90.1,14
90.25,14
90.39999999999999,14
90.55,14
90.7,14
90.85,14
91.0,14
91.075,14
91.15,14
91.225,14
91.3,14
91.375,14
91.45,14
91.525,14
91.6,14
91.675,14
91.75,14
91.825,14
91.9,14
91.975,14
92.14999999999999,14
92.375,14
92.6,14
92.825,14
93.05,14
93.275,14
93.5,14
93.725,14
93.95,14
94.175,14
94.4,14
94.625,14
94.85000000000001,14
95.05,14
95.2,14
95.35000000000001,14
95.5,14
95.65,14
95.8,14
95.95,14
96.1,14
96.25,14
96.4,14
96.55,14
96.7,14
96.85,14
96.99999999999999,14
97.225,14
97.44999999999999,14
97.67499999999998,14
97.89999999999999,14
98.12499999999999,14
98.35,14
98.57499999999999,14
98.8,14
99.02499999999999,14
99.25,14
99.475,14
99.69999999999999,14
99.925,14
100.1,14
100.25,14
100.39999999999999,14
100.55,14
100.7,14
100.85,14
101.0,14
101.14999999999999,14
101.3,14
101.44999999999999,14
101.6,14
101.75,14
101.89999999999999,14
102.05,14
102.19999999999999,14
102.35,14
102.5,14
102.64999999999999,14
102.8,14
102.95,14
103.1,14
103.25,14
103.39999999999999,14
103.55,14
103.7,14
103.85,14
104.0,14
104.075,14
104.15,14
104.225,14
104.3,14
104.375,14
104.45,14
104.525,14
104.60000000000001,14
104.675,14
104.75,14
104.825,14
104.9,14
104.97500000000001,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
105.0,14
104.95,14
104.875,14
104.8,14
104.72500000000001,14
104.65,14
104.575,14
104.5,14
104.425,14
104.35000000000001,14
104.275,14
104.2,14
104.125,14
104.05,14
103.97500000000001,14
103.9,14
103.825,14
103.75,14
103.67500000000001,14
103.60000000000001,14
103.525,14
103.45,14
103.375,14
103.30000000000001,14
103.22500000000001,14
103.15,14
103.075,14
103.00000000000001,14
102.92500000000001,14
102.85000000000001,14
102.775,14
102.7,14
102.62500000000001,14
102.55000000000001,14
102.47500000000001,14
102.4,14
102.325,14
102.25,14
102.17500000000001,14
102.10000000000001,14
102.025,14
101.95,14
101.875,14
101.80000000000001,14
101.72500000000001,14
101.65,14
101.575,14
101.5,14
101.425,14
101.35000000000001,14
101.275,14
101.2,14
101.125,14
101.05,14
100.97500000000001,14
100.9,14
100.825,14
100.75,14
100.675,14
100.60000000000001,14
100.525,14
100.45,14
100.375,14
100.3,14
100.225,14
100.15,14
100.075,14
100.0,14
99.925,14
99.85,14
99.775,14
99.7,14
99.625,14
99.55,14
99.475,14
99.39999999999999,14
99.325,14
99.25,14
99.175,14
99.1,14
99.02499999999999,14
98.95,14
98.875,14
98.8,14
98.725,14
98.65,14
98.575,14
98.5,14
98.425,14
98.35,14
98.275,14
98.2,14
98.125,14
98.05,14
97.97500000000001,14
97.9,14
97.825,14
97.75,14
97.675,14
97.60000000000001,14
97.525,14
97.45,14
97.375,14
97.3,14
97.225,14
97.15,14
97.075,14
97.0,14
96.925,14
96.85,14
96.775,14
96.7,14
96.625,14
96.55,14
96.475,14
96.39999999999999,14
96.325,14
96.25,14
96.175,14
96.1,14
96.02499999999999,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
96.0,14
95.97500000000001,14
95.9,14
95.825,14
95.75,14
95.675,14
95.60000000000001,14
95.525,14
95.45,14
95.375,14
95.3,14
95.225,14
95.15,14
95.075,14
95.0,14
94.925,14
94.85,14
94.775,14
94.7,14
94.625,14
94.55,14
94.475,14
94.39999999999999,14
94.325,14
94.25,14
94.175,14
94.1,14
94.02499999999999,14
93.95,14
93.875,14
93.8,14
93.725,14
93.65,14
93.575,14
93.5,14
93.425,14
93.35,14
93.275,14
93.2,14
93.125,14
93.05,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
92.92500000000001,14
92.85000000000001,14
92.775,14
92.7,14
92.62500000000001,14
92.55000000000001,14
92.47500000000001,14
92.4,14
92.325,14
92.25,14
92.17500000000001,14
92.10000000000001,14
92.025,14
91.95,14
91.875,14
91.80000000000001,14
91.72500000000001,14
91.65,14
91.575,14
91.5,14
91.425,14
91.35000000000001,14
91.275,14
91.2,14
91.125,14
91.05,14
90.97500000000001,14
90.9,14
90.825,14
90.75,14
90.675,14
90.60000000000001,14
90.525,14
90.45,14
90.375,14
90.3,14
90.225,14
90.15,14
90.075,14
90.0,14
89.925,14
89.85,14
89.775,14
89.7,14
89.625,14
89.55,14
89.47500000000001,14
89.4,14
89.325,14
89.25,14
89.17500000000001,14
89.10000000000001,14
89.025,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
88.97500000000001,14
88.9,14
88.825,14
88.75,14
88.675,14
88.60000000000001,14
88.525,14
88.45,14
88.375,14
88.3,14
88.225,14
88.15,14
88.075,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.0,14
88.05,14
88.125,14
88.19999999999999,14
88.27499999999999,14
88.35,14
88.425,14
88.5,14
88.575,14
88.64999999999999,14
88.725,14
88.8,14
88.875,14
88.95,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.0,14
89.075,14
89.15,14
89.22500000000001,14
89.3,14
89.375,14
89.45,14
89.525,14
89.6,14
89.67500000000001,14
89.75,14
89.825,14
89.89999999999999,14
89.97500000000001,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.0,14
90.07499999999999,14
90.15,14
90.225,14
90.3,14
90.37499999999999,14
90.45,14
90.52499999999999,14
90.6,14
90.67499999999998,14
90.75,14
90.82499999999999,14
90.89999999999999,14
90.97499999999998,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.0,14
91.02499999999999,14
91.10000000000001,14
91.175,14
91.25,14
91.32499999999999,14
91.4,14
91.475,14
91.55,14
91.625,14
91.7,14
91.77499999999999,14
91.85,14
91.925,14
92.0,14
92.07499999999999,14
92.15,14
92.225,14
92.3,14
92.37499999999999,14
92.45,14
92.52499999999999,14
92.6,14
92.67499999999998,14
92.75,14
92.82499999999999,14
92.89999999999999,14
92.97499999999998,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.0,14
93.02499999999999,14
93.10000000000001,14
93.175,14
93.25,14
93.32499999999999,14
93.4,14
93.475,14
93.55,14
93.625,14
93.7,14
93.77499999999999,14
93.85,14
93.925,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.0,14
94.07499999999999,14
94.14999999999999,14
94.225,14
94.29999999999998,14
94.375,14
94.44999999999999,14
94.52499999999999,14
94.6,14
94.675,14
94.74999999999999,14
94.825,14
94.89999999999999,14
94.97500000000001,14
95.1,14
95.25,14
95.39999999999999,14
95.55,14
95.69999999999999,14
95.85,14
95.99999999999999,14
96.15,14
96.29999999999998,14
96.45,14
96.59999999999998,14
96.75,14
96.89999999999998,14
97.05,14
97.19999999999997,14
97.35,14
97.49999999999999,14
97.65,14
97.79999999999998,14
97.95,14
98.1,14
98.25000000000001,14
98.39999999999999,14
98.55000000000001,14
98.7,14
98.85000000000001,14
99.0,14
99.15000000000002,14
99.3,14
99.45000000000002,14
99.6,14
99.75000000000001,14
99.89999999999999,14
100.05000000000001,14
100.19999999999999,14
100.35000000000001,14
100.49999999999999,14
100.65,14
100.79999999999998,14
100.95,14
101.14999999999998,14
101.375,14
101.59999999999998,14
101.825,14
102.04999999999998,14
102.275,14
102.49999999999997,14
102.725,14
102.94999999999997,14
103.175,14
103.39999999999998,14
103.625,14
103.84999999999997,14
104.07499999999999,14
104.29999999999997,14
104.52499999999999,14
104.74999999999997,14
104.97500000000001,14
105.19999999999997,14
105.42500000000001,14
105.64999999999999,14
105.87500000000001,14
106.1,14
106.32500000000002,14
106.55,14
106.77500000000002,14
107.0,14
107.22499999999998,14
107.45,14
107.67499999999997,14
107.89999999999999,14
108.12499999999997,14
108.35,14
108.57499999999996,14
108.79999999999998,14
109.02499999999996,14
109.24999999999999,14
109.47499999999997,14
109.69999999999999,14
109.92499999999995,14
110.1,14
110.24999999999997,14
110.39999999999999,14
110.54999999999998,14
110.7,14
110.84999999999998,14
111.0,14
111.14999999999999,14
111.3,14
111.44999999999999,14
111.60000000000001,14
111.74999999999999,14
111.9,14
112.02499999999999,14
112.10000000000001,14
112.175,14
112.25,14
112.32499999999999,14
112.4,14
112.475,14
112.55,14
112.625,14
112.7,14
112.77499999999999,14
112.85,14
112.925,14
113.0,14
113.07499999999999,14
113.15,14
113.225,14
113.3,14
113.37499999999999,14
113.45,14
113.52499999999999,14
113.6,14
113.67499999999998,14
113.75,14
113.82499999999999,14
113.89999999999999,14
113.97499999999998,14
114.05,14
114.12499999999999,14
114.2,14
114.27499999999999,14
114.35,14
114.425,14
114.5,14
